노선ID,노선명,기점노드ID,종점노드ID,기점정류장,종점정류장,도시코드,지자체
259000051,"주천,좌,결,용3",259000532,259000652,주천버스정류장,주천버스정류장,32330,강원도 영월군
259000052,"금,용석,결운,좌",259000532,259000652,주천버스정류장,주천버스정류장,32330,강원도 영월군
259000053,"도천,도원,연당",259000532,259000652,주천버스정류장,주천버스정류장,32330,강원도 영월군
259000054,"선암,한반도,연당",259000532,259000545,주천버스정류장,영월교통차고지,32330,강원도 영월군
259000055,"운학3,도원,도천",259000532,259000652,주천버스정류장,주천버스정류장,32330,강원도 영월군
259000056,"무릉,법흥,수주",259000652,259000538,주천버스정류장,주천버스정류장,32330,강원도 영월군
259000057,"법흥,무릉,수주",259000538,259000538,주천버스정류장,주천버스정류장,32330,강원도 영월군
259000058,"법흥,도원,도천",259000652,259000538,주천버스정류장,주천버스정류장,32330,강원도 영월군
259000059,"덕상2리회관,영월",259000532,259000545,주천버스정류장,영월교통차고지,32330,강원도 영월군
259000060,영월,259000532,259000545,주천버스정류장,영월교통차고지,32330,강원도 영월군
259000061,주천,259000545,259000652,영월교통차고지,주천버스정류장,32330,강원도 영월군
259000062,"상동,녹전,상동",259000065,259000332,가삼,가삼,32330,강원도 영월군
259000063,"덕구리,상동",259000065,259000332,가삼,가삼,32330,강원도 영월군
259000064,"가삼,상동,녹전",259000065,259000351,가삼,하동수퍼,32330,강원도 영월군
259000065,"녹전,상동",259000087,259000085,하동수퍼,종점,32330,강원도 영월군
259000066,"상동,가삼",259000085,259000332,종점,가삼,32330,강원도 영월군
259000067,마차,259000545,259000545,영월교통차고지,영월교통차고지,32330,강원도 영월군
259000068,"덕상,공기,마차",259000545,259000545,영월교통차고지,영월교통차고지,32330,강원도 영월군
259000069,"마차,공기,덕상",259000545,259000545,영월교통차고지,영월교통차고지,32330,강원도 영월군
259000070,"마차,공기,마차",259000545,259000545,영월교통차고지,영월교통차고지,32330,강원도 영월군
259000071,"마차,덕상,마차",259000545,259000545,영월교통차고지,영월교통차고지,32330,강원도 영월군
259000072,"마차,평창,마차",259000545,259000545,영월교통차고지,영월교통차고지,32330,강원도 영월군
259000073,"마차,미탄,마차",259000545,259000545,영월교통차고지,영월교통차고지,32330,강원도 영월군
259000074,"마차,미탄,마하",259000545,259000545,영월교통차고지,영월교통차고지,32330,강원도 영월군
260000001,평창-계촌(계촌),260000445,260000445,평창버스터미널,평창버스터미널,32340,강원도 평창군
260000002,평창-대미(계촌),260000445,260000445,평창버스터미널,평창버스터미널,32340,강원도 평창군
260000003,평창-수동(계촌),260000445,260000445,평창버스터미널,평창버스터미널,32340,강원도 평창군
260000005,평창-대화4,260000445,260000445,평창버스터미널,평창버스터미널,32340,강원도 평창군
260000006,대화4-평창,260000175,260000445,대화4리종점,평창버스터미널,32340,강원도 평창군
260000007,평창-장평(대화),260000445,260000424,평창버스터미널,장평시외버스터미널,32340,강원도 평창군
260000008,장평-평창(대화),260000453,260000445,장평시외버스터미널,평창버스터미널,32340,강원도 평창군
260000009,"장평(대화,개수)",260000445,260000424,평창버스터미널,장평시외버스터미널,32340,강원도 평창군
260000010,"장평(대,개,선)",260000445,260000424,평창버스터미널,장평시외버스터미널,32340,강원도 평창군
260000011,"장평(대화,안미)",260000445,260000424,평창버스터미널,장평시외버스터미널,32340,강원도 평창군
260000012,평창-가평,260000445,260000445,평창버스터미널,평창버스터미널,32340,강원도 평창군
260000013,평창-대4(안미),260000445,260000445,평창버스터미널,평창버스터미널,32340,강원도 평창군
260000014,평창-마지(마지),260000445,260000445,평창버스터미널,평창버스터미널,32340,강원도 평창군
260000015,평창-조둔(조둔),260000445,260000445,평창버스터미널,평창버스터미널,32340,강원도 평창군
260000016,평창-조둔(마지),260000445,260000445,평창버스터미널,평창버스터미널,32340,강원도 평창군
253000001,12월 04일,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000002,12월 04일,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000003,12월 04일,253000078,253000173,발한삼거리,무릉계곡,32040,강원도 동해시
253000004,12월 04일,253000044,253000077,만우,우리은행앞,32040,강원도 동해시
253000005,12월 04일,253000078,253000173,발한삼거리,무릉계곡,32040,강원도 동해시
253000006,01월 13일,253000087,253000077,묵호등대,우리은행앞,32040,강원도 동해시
253000007,01월 13일,253000087,253000077,묵호등대,우리은행앞,32040,강원도 동해시
253000008,01월 13일,253000078,253000169,발한삼거리,쌍용후문,32040,강원도 동해시
253000009,01월 13일,253000078,253000169,발한삼거리,쌍용후문,32040,강원도 동해시
253000010,01월 13일,253000176,253000077,쌍용후문종점,우리은행앞,32040,강원도 동해시
253000017,01월 13일,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000018,01월 13일,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000019,01월 13일,253000352,253000077,무릉계곡,우리은행앞,32040,강원도 동해시
253000020,01월 13일,253000170,253000077,석연사,우리은행앞,32040,강원도 동해시
253000027,03월 13일,253000176,253000077,쌍용후문종점,우리은행앞,32040,강원도 동해시
253000028,03월 13일,253000078,253000169,발한삼거리,쌍용후문,32040,강원도 동해시
253000031,04월 13일,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000032,04월 13일,253000078,253000169,발한삼거리,쌍용후문,32040,강원도 동해시
253000033,01월 14일,253000087,253000077,묵호등대,우리은행앞,32040,강원도 동해시
253000034,01월 14일,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000040,01월 15일,253000087,253000077,묵호등대,우리은행앞,32040,강원도 동해시
253000041,01월 15일,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000042,01월 15일,253000078,253000347,발한삼거리,신흥,32040,강원도 동해시
253000043,03월 15일,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000044,03월 15일,253000150,253000077,달방마을,우리은행앞,32040,강원도 동해시
253000045,03월 15일,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000046,03월 15일,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000047,03월 15일,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000048,03월 15일,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000049,03월 15일,253000045,253000052,만우가든,망상역앞,32040,강원도 동해시
253000050,01월 21일,253000031,256000208,동해상사동해영업소,삼척종합버스터미널,32040,강원도 동해시
253000059,01월 21일,253000031,256000208,동해상사동해영업소,삼척종합버스터미널,32040,강원도 동해시
253000079,01월 31일,253000087,253000077,묵호등대,우리은행앞,32040,강원도 동해시
253000080,01월 31일,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000081,01월 31일,253000078,253000131,발한삼거리,대동아파트,32040,강원도 동해시
253000082,01월 31일,253000045,253000146,만우가든,대동.부영아파트단지,32040,강원도 동해시
253000083,01월 31일,253000131,253000077,대동아파트,우리은행앞,32040,강원도 동해시
253000084,01월 31일,253000132,253000077,대동아파트,우리은행앞,32040,강원도 동해시
253000085,03월 31일,253000176,253000077,쌍용후문종점,우리은행앞,32040,강원도 동해시
253000086,03월 31일,253000131,252000005,대동아파트,옥계면사무소,32040,강원도 동해시
253000087,03월 31일,253000077,252000005,우리은행앞,옥계면사무소,32040,강원도 동해시
253000090,Jan-32,253000031,253000125,동해상사동해영업소,한중대학교,32040,강원도 동해시
253000092,Jan-32,253000031,253000032,동해상사동해영업소,강원여객동해영업소,32040,강원도 동해시
253000112,41,253000131,253000077,대동아파트,우리은행앞,32040,강원도 동해시
253000113,42,253000087,253000077,묵호등대,우리은행앞,32040,강원도 동해시
253000114,42,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000118,Jan-43,253000352,253000077,무릉계곡,우리은행앞,32040,강원도 동해시
253000119,Jan-43,253000176,253000077,쌍용후문종점,우리은행앞,32040,강원도 동해시
253000122,Jan-43,252000003,252000003,옥계현내시장,옥계현내시장,32040,강원도 동해시
253000124,Jan-51,253000131,253000044,대동아파트,만우,32040,강원도 동해시
253000125,Jan-51,253000352,253000044,무릉계곡,만우,32040,강원도 동해시
253000126,Jan-51,253000352,253000044,무릉계곡,만우,32040,강원도 동해시
253000127,Jan-51,253000153,253000044,신흥,만우,32040,강원도 동해시
253000128,Jan-52,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000129,Jan-52,253000078,253000031,발한삼거리,동해상사동해영업소,32040,강원도 동해시
253000130,61,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000131,61,253000045,253000077,만우가든,우리은행앞,32040,강원도 동해시
253000132,61,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
253000133,61,253000078,253000086,발한삼거리,등대경로당,32040,강원도 동해시
253000134,61,253000078,253000077,발한삼거리,우리은행앞,32040,강원도 동해시
254000001,철암-통리,254000306,254000306,태백시외버스터미널,태백시외버스터미널,32050,강원도 태백시
